ts_iso,setting_id,benchmark,side,intent_size,applied_size,is_partial,amount_in,amount_out,fee_paid,fee_lvr_paid,rebate_paid,fee_bps_used,fee_lvr_bps,rebate_bps,floor_enforced,aomq_used,success,min_out,slippage_bps_vs_mid,pnl_quote,inventory_base,inventory_quote
2025-10-04T13:32:48.005Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,49602731,150000000000000000,,,30,0,0,false,false,true,49602731,-98.960000,-0.397269,10049850000000000000000,9950397269
2025-10-04T13:32:48.755Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,49113074,150000000000000000,,,30,0,0,false,false,true,49113074,-98.474504,-0.886926,10099700000000000000000,9901284195
2025-10-04T13:32:50.255Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,48630631,150000000000000000,,,30,0,0,false,false,true,48630631,-97.995214,-1.369369,10149550000000000000000,9852653564
2025-10-04T13:32:51.755Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,48155263,150000000000000000,,,30,0,0,false,false,true,48155263,-97.512534,-1.844737,10199400000000000000000,9804498301
2025-10-04T13:32:54.255Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,47686830,150000000000000000,,,30,0,0,false,false,true,47686830,-97.037183,-2.313170,10249250000000000000000,9756811471
2025-10-04T13:32:55.255Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,47225200,150000000000000000,,,30,0,0,false,false,true,47225200,-96.569894,-2.774800,10299100000000000000000,9709586271
2025-10-04T13:32:57.505Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,46770241,150000000000000000,,,30,0,0,false,false,true,46770241,-96.100810,-3.229759,10348950000000000000000,9662816030
2025-10-04T13:33:08.255Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,46321824,150000000000000000,,,30,0,0,false,false,true,46321824,-95.651708,-3.678176,10398800000000000000000,9616494206
2025-10-04T13:33:10.755Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,45879826,150000000000000000,,,30,0,0,false,false,true,45879826,-95.191340,-4.120174,10448650000000000000000,9570614380
2025-10-04T13:33:11.005Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,45444124,150000000000000000,,,30,0,0,false,false,true,45444124,-94.741508,-4.555876,10498500000000000000000,9525170256
2025-10-04T13:33:11.505Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,45014599,150000000000000000,,,30,0,0,false,false,true,45014599,-94.292000,-4.985401,10548350000000000000000,9480155657
2025-10-04T13:33:12.005Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,44591135,150000000000000000,,,30,0,0,false,false,true,44591135,-93.854348,-5.408865,10598200000000000000000,9435564522
2025-10-04T13:33:14.255Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,44173618,150000000000000000,,,30,0,0,false,false,true,44173618,-93.406927,-5.826382,10648050000000000000000,9391390904
2025-10-04T13:33:18.255Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,43761939,150000000000000000,,,30,0,0,false,false,true,43761939,-92.983757,-6.238061,10697900000000000000000,9347628965
2025-10-04T13:33:27.505Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,43355987,150000000000000000,,,30,0,0,false,false,true,43355987,-92.551795,-6.644013,10747750000000000000000,9304272978
2025-10-04T13:33:34.505Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,42955658,150000000000000000,,,30,0,0,false,false,true,42955658,-92.122621,-7.044342,10797600000000000000000,9261317320
2025-10-04T13:33:35.005Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,42560848,150000000000000000,,,30,0,0,false,false,true,42560848,-91.696698,-7.439152,10847450000000000000000,9218756472
2025-10-04T13:33:37.255Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,42171457,150000000000000000,,,30,0,0,false,false,true,42171457,-91.274501,-7.828543,10897300000000000000000,9176585015
2025-10-04T13:33:38.255Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,41787385,150000000000000000,,,30,0,0,false,false,true,41787385,-90.868392,-8.212615,10947150000000000000000,9134797630
2025-10-04T13:33:41.755Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,41408536,150000000000000000,,,30,0,0,false,false,true,41408536,-90.455333,-8.591464,10997000000000000000000,9093389094
2025-10-04T13:33:45.505Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,41034816,150000000000000000,,,30,0,0,false,false,true,41034816,-90.047491,-8.965184,11046850000000000000000,9052354278
2025-10-04T13:33:46.755Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,40666132,150000000000000000,,,30,0,0,false,false,true,40666132,-89.645385,-9.333868,11096700000000000000000,9011688146
2025-10-04T13:33:48.505Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,40302395,150000000000000000,,,30,0,0,false,false,true,40302395,-89.249543,-9.697605,11146550000000000000000,8971385751
2025-10-04T13:33:55.255Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,39943516,150000000000000000,,,30,0,0,false,false,true,39943516,-88.848081,-10.056484,11196400000000000000000,8931442235
2025-10-04T13:33:57.005Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,39589410,150000000000000000,,,30,0,0,false,false,true,39589410,-88.453641,-10.410590,11246250000000000000000,8891852825
2025-10-04T13:33:58.755Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,39239992,150000000000000000,,,30,0,0,false,false,true,39239992,-88.066780,-10.760008,11296100000000000000000,8852612833
2025-10-04T13:33:59.005Z,trend_router__dnmm_base,cpmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,38895179,150000000000000000,,,30,0,0,false,false,true,38895179,-87.675309,-11.104821,11345950000000000000000,8813717654
2025-10-04T13:33:59.255Z,trend_router__dnmm_base,cpmm,quote_in,63811281143068262748,63811281143068262748,false,50000000,63811281143068262748,150000,,,30,0,0,false,false,true,63811281143068262748,113.437416,-13.811281,11282138718856931737252,8863567654
2025-10-04T13:34:01.755Z,trend_router__dnmm_base,cpmm,quote_in,63097527454312424964,63097527454312424964,false,50000000,63097527454312424964,150000,,,30,0,0,false,false,true,63097527454312424964,112.801479,-13.097527,11219041191402619312288,8913417654
2025-10-04T13:34:02.505Z,trend_router__dnmm_base,cpmm,quote_in,62395682576971562644,62395682576971562644,false,50000000,62395682576971562644,150000,,,30,0,0,false,false,true,62395682576971562644,112.160002,-12.395683,11156645508825647749644,8963267654
2025-10-04T13:34:06.255Z,trend_router__dnmm_base,cpmm,quote_in,61705483048713627757,61705483048713627757,false,50000000,61705483048713627757,150000,,,30,0,0,false,false,true,61705483048713627757,111.538323,-11.705483,11094940025776934121887,9013117654
2025-10-04T13:34:07.505Z,trend_router__dnmm_base,cpmm,quote_in,61026672652955290574,61026672652955290574,false,50000000,61026672652955290574,150000,,,30,0,0,false,false,true,61026672652955290574,110.923455,-11.026673,11033913353123978831313,9062967654
2025-10-04T13:34:09.255Z,trend_router__dnmm_base,cpmm,quote_in,60359002181042691666,60359002181042691666,false,50000000,60359002181042691666,150000,,,30,0,0,false,false,true,60359002181042691666,110.315289,-10.359002,10973554350942936139647,9112817654
2025-10-04T13:34:11.505Z,trend_router__dnmm_base,cpmm,quote_in,59702229203489275282,59702229203489275282,false,50000000,59702229203489275282,150000,,,30,0,0,false,false,true,59702229203489275282,109.701674,-9.702229,10913852121739446864365,9162667654
2025-10-04T13:34:22.005Z,trend_router__dnmm_base,cpmm,quote_in,59056117849878632775,59056117849878632775,false,50000000,59056117849878632775,150000,,,30,0,0,false,false,true,59056117849878632775,109.106848,-9.056118,10854796003889568231590,9212517654
2025-10-04T13:34:22.255Z,trend_router__dnmm_base,cpmm,quote_in,58420438597059275871,58420438597059275871,false,50000000,58420438597059275871,150000,,,30,0,0,false,false,true,58420438597059275871,108.518400,-8.420439,10796375565292508955719,9262367654
