ts_iso,setting_id,benchmark,side,intent_size,applied_size,is_partial,amount_in,amount_out,fee_paid,fee_lvr_paid,rebate_paid,fee_bps_used,fee_lvr_bps,rebate_bps,floor_enforced,aomq_used,success,min_out,slippage_bps_vs_mid,pnl_quote,inventory_base,inventory_quote
2025-10-04T13:32:50.419Z,calm_retail__dnmm_lvr_1000,dnmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,49705521,150000000000000000,5000000000000000000,15000000000000000,30,1000,3,false,false,true,25,19.752065,0.000000,10039774584311992381839,9960530329
2025-10-04T13:32:52.919Z,calm_retail__dnmm_lvr_1000,dnmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,49274314,150000000000000000,5000000000000000000,15000000000000000,30,1000,3,false,false,true,25,19.535419,0.000000,10083938100786224259660,9916902338
2025-10-04T13:32:53.669Z,calm_retail__dnmm_lvr_1000,dnmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,48820425,150000000000000000,5000000000000000000,15000000000000000,30,1000,3,false,false,true,25,19.306154,0.000000,10131057356158096605094,9870773926
2025-10-04T13:32:55.919Z,calm_retail__dnmm_lvr_1000,dnmm,quote_in,50000000000000000000,50000000000000000000,false,50000000,50762036730991552301,150000,5000000,15000,30,1000,3,false,false,true,25,-20.238301,0.000000,10067140981615680696566,9933470851
2025-10-04T13:32:58.419Z,calm_retail__dnmm_lvr_1000,dnmm,quote_in,50000000000000000000,50000000000000000000,false,50000000,50169203045740451177,150000,5000000,15000,30,1000,3,false,false,true,25,-19.944289,0.000000,10007736779888636330983,9992427348
2025-10-04T13:33:06.169Z,calm_retail__dnmm_lvr_1000,dnmm,quote_in,50000000000000000000,50000000000000000000,false,50000000,49587352271393221977,150000,5000000,15000,30,1000,3,false,false,true,25,-19.654022,0.000000,9949092652581112423249,10051320109
2025-10-04T13:33:17.919Z,calm_retail__dnmm_lvr_1000,dnmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,50014273,150000000000000000,5000000000000000000,15000000000000000,30,1000,3,false,false,true,25,19.906906,0.000000,10008505498181460252646,9991653041
2025-10-04T13:33:19.669Z,calm_retail__dnmm_lvr_1000,dnmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,49540799,150000000000000000,5000000000000000000,15000000000000000,30,1000,3,false,false,true,25,19.669349,0.000000,10056576779758561726502,9943886655
2025-10-04T13:33:21.419Z,calm_retail__dnmm_lvr_1000,dnmm,quote_in,50000000000000000000,50000000000000000000,false,50000000,50105048037331075807,150000,5000000,15000,30,1000,3,false,false,true,25,-19.912368,0.000000,10001287294711871026417,9998870332
2025-10-04T13:33:22.919Z,calm_retail__dnmm_lvr_1000,dnmm,quote_in,50000000000000000000,50000000000000000000,false,50000000,49593327642620578512,150000,5000000,15000,30,1000,3,false,false,true,25,-19.657012,0.000000,9949696620804525704164,10050710007
2025-10-04T13:33:30.169Z,calm_retail__dnmm_lvr_1000,dnmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,50042134,150000000000000000,5000000000000000000,15000000000000000,30,1000,3,false,false,true,25,19.920798,0.000000,10005698106533328123999,9994456788
2025-10-04T13:33:32.419Z,calm_retail__dnmm_lvr_1000,dnmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,49571991,150000000000000000,5000000000000000000,15000000000000000,30,1000,3,false,false,true,25,19.685049,0.000000,10053388637279765519645,9947040404
2025-10-04T13:33:35.169Z,calm_retail__dnmm_lvr_1000,dnmm,quote_in,50000000000000000000,50000000000000000000,false,50000000,50047482406624221198,150000,5000000,15000,30,1000,3,false,false,true,25,-19.883707,0.000000,9995496745557521970272,10004662137
2025-10-04T13:33:36.169Z,calm_retail__dnmm_lvr_1000,dnmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,49661911,150000000000000000,5000000000000000000,15000000000000000,30,1000,3,false,false,true,25,19.730249,0.000000,10044214782309790436553,9956126531
2025-10-04T13:33:36.419Z,calm_retail__dnmm_lvr_1000,dnmm,quote_in,50000000000000000000,50000000000000000000,false,50000000,50031057736752538396,150000,5000000,15000,30,1000,3,false,false,true,25,-19.875527,0.000000,9993843977455687925879,10006316501
2025-10-04T13:33:38.169Z,calm_retail__dnmm_lvr_1000,dnmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,49682574,150000000000000000,5000000000000000000,15000000000000000,30,1000,3,false,false,true,25,19.740693,0.000000,10042110255158013804773,9958213272
2025-10-04T13:33:38.169Z,calm_retail__dnmm_lvr_1000,dnmm,base_in,50000000000000000000,50000000000000000000,false,50000000000000000000,49191737,150000000000000000,5000000000000000000,15000000000000000,30,1000,3,false,false,true,25,19.493802,0.000000,10092110255158013804773,9909021535
